Using device: cuda
开始训练...
Episode 1840, 追击星奖励: 1691.25, 逃逸星奖励: -1561.62, 平均捕获率 (last20): 0.95, 终端距离: 99.86, 终止原因: {'捕获': np.True_, '距离': np.float32(99.86283), '时间': 221.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 1860, 追击星奖励: 1392.64, 逃逸星奖励: -1287.81, 平均捕获率 (last20): 1.00, 终端距离: 99.48, 终止原因: {'捕获': np.True_, '距离': np.float32(99.48416), '时间': 301.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 1880, 追击星奖励: 1594.82, 逃逸星奖励: -1471.42, 平均捕获率 (last20): 1.00, 终端距离: 97.76, 终止原因: {'捕获': np.True_, '距离': np.float32(97.7608), '时间': 274.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 1900, 追击星奖励: 1604.39, 逃逸星奖励: -1502.38, 平均捕获率 (last20): 1.00, 终端距离: 99.78, 终止原因: {'捕获': np.True_, '距离': np.float32(99.77974), '时间': 322.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 1920, 追击星奖励: 1701.66, 逃逸星奖励: -1573.91, 平均捕获率 (last20): 0.95, 终端距离: 98.90, 终止原因: {'捕获': np.True_, '距离': np.float32(98.89528), '时间': 251.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 1940, 追击星奖励: 1638.38, 逃逸星奖励: -1508.19, 平均捕获率 (last20): 0.90, 终端距离: 99.62, 终止原因: {'捕获': np.True_, '距离': np.float32(99.62131), '时间': 246.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 1960, 追击星奖励: 1539.31, 逃逸星奖励: -1423.91, 平均捕获率 (last20): 1.00, 终端距离: 95.88, 终止原因: {'捕获': np.True_, '距离': np.float32(95.87503), '时间': 247.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 1980, 追击星奖励: 1630.02, 逃逸星奖励: -1488.98, 平均捕获率 (last20): 1.00, 终端距离: 98.49, 终止原因: {'捕获': np.True_, '距离': np.float32(98.49007), '时间': 213.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2000, 追击星奖励: 1622.99, 逃逸星奖励: -1495.80, 平均捕获率 (last20): 1.00, 终端距离: 96.91, 终止原因: {'捕获': np.True_, '距离': np.float32(96.911934), '时间': 241.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2020, 追击星奖励: 1588.28, 逃逸星奖励: -1449.25, 平均捕获率 (last20): 1.00, 终端距离: 96.65, 终止原因: {'捕获': np.True_, '距离': np.float32(96.6463), '时间': 209.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2040, 追击星奖励: 1322.10, 逃逸星奖励: -1225.32, 平均捕获率 (last20): 1.00, 终端距离: 98.17, 终止原因: {'捕获': np.True_, '距离': np.float32(98.169426), '时间': 324.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2060, 追击星奖励: 1569.37, 逃逸星奖励: -1442.21, 平均捕获率 (last20): 1.00, 终端距离: 96.72, 终止原因: {'捕获': np.True_, '距离': np.float32(96.72345), '时间': 217.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2080, 追击星奖励: 1279.47, 逃逸星奖励: -1193.59, 平均捕获率 (last20): 0.95, 终端距离: 99.99, 终止原因: {'捕获': np.True_, '距离': np.float32(99.986145), '时间': 319.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2100, 追击星奖励: 1736.72, 逃逸星奖励: -1616.74, 平均捕获率 (last20): 0.95, 终端距离: 98.14, 终止原因: {'捕获': np.True_, '距离': np.float32(98.14307), '时间': 257.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2120, 追击星奖励: 1386.46, 逃逸星奖励: -1289.91, 平均捕获率 (last20): 0.90, 终端距离: 96.21, 终止原因: {'捕获': np.True_, '距离': np.float32(96.20638), '时间': 317.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2140, 追击星奖励: 1337.39, 逃逸星奖励: -1266.97, 平均捕获率 (last20): 0.85, 终端距离: 97.80, 终止原因: {'捕获': np.True_, '距离': np.float32(97.797325), '时间': 374.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2160, 追击星奖励: 1445.19, 逃逸星奖励: -1362.23, 平均捕获率 (last20): 1.00, 终端距离: 97.41, 终止原因: {'捕获': np.True_, '距离': np.float32(97.4094), '时间': 359.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2180, 追击星奖励: 1384.33, 逃逸星奖励: -1293.91, 平均捕获率 (last20): 0.95, 终端距离: 98.45, 终止原因: {'捕获': np.True_, '距离': np.float32(98.45092), '时间': 302.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2200, 追击星奖励: 1563.52, 逃逸星奖励: -1443.59, 平均捕获率 (last20): 1.00, 终端距离: 97.87, 终止原因: {'捕获': np.True_, '距离': np.float32(97.86966), '时间': 266.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2220, 追击星奖励: 1566.82, 逃逸星奖励: -1477.44, 平均捕获率 (last20): 0.85, 终端距离: 99.84, 终止原因: {'捕获': np.True_, '距离': np.float32(99.8399), '时间': 382.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2240, 追击星奖励: 1463.92, 逃逸星奖励: -1358.79, 平均捕获率 (last20): 0.95, 终端距离: 97.73, 终止原因: {'捕获': np.True_, '距离': np.float32(97.7271), '时间': 304.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2260, 追击星奖励: 1607.11, 逃逸星奖励: -1486.18, 平均捕获率 (last20): 0.85, 终端距离: 97.40, 终止原因: {'捕获': np.True_, '距离': np.float32(97.4022), '时间': 236.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2280, 追击星奖励: 1235.33, 逃逸星奖励: -1209.38, 平均捕获率 (last20): 0.75, 终端距离: 99.36, 终止原因: {'捕获': np.True_, '距离': np.float32(99.36081), '时间': 594.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2300, 追击星奖励: 1454.94, 逃逸星奖励: -1353.73, 平均捕获率 (last20): 1.00, 终端距离: 98.35, 终止原因: {'捕获': np.True_, '距离': np.float32(98.35173), '时间': 317.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2320, 追击星奖励: 1584.65, 逃逸星奖励: -1457.99, 平均捕获率 (last20): 1.00, 终端距离: 97.81, 终止原因: {'捕获': np.True_, '距离': np.float32(97.81491), '时间': 251.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2340, 追击星奖励: 1570.58, 逃逸星奖励: -1443.32, 平均捕获率 (last20): 0.90, 终端距离: 99.18, 终止原因: {'捕获': np.True_, '距离': np.float32(99.17739), '时间': 236.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2360, 追击星奖励: 1370.23, 逃逸星奖励: -1276.92, 平均捕获率 (last20): 1.00, 终端距离: 99.99, 终止原因: {'捕获': np.True_, '距离': np.float32(99.99037), '时间': 315.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2380, 追击星奖励: 1203.85, 逃逸星奖励: -1138.60, 平均捕获率 (last20): 0.90, 终端距离: 98.96, 终止原因: {'捕获': np.True_, '距离': np.float32(98.9612), '时间': 405.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2400, 追击星奖励: 1404.17, 逃逸星奖励: -1299.04, 平均捕获率 (last20): 1.00, 终端距离: 93.86, 终止原因: {'捕获': np.True_, '距离': np.float32(93.85902), '时间': 286.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2420, 追击星奖励: 1698.29, 逃逸星奖励: -1555.31, 平均捕获率 (last20): 1.00, 终端距离: 98.56, 终止原因: {'捕获': np.True_, '距离': np.float32(98.55576), '时间': 190.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2440, 追击星奖励: 1255.70, 逃逸星奖励: -1166.34, 平均捕获率 (last20): 1.00, 终端距离: 99.36, 终止原因: {'捕获': np.True_, '距离': np.float32(99.35674), '时间': 373.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2460, 追击星奖励: -934.53, 逃逸星奖励: 944.91, 平均捕获率 (last20): 0.95, 终端距离: 937.64, 终止原因: {'捕获': np.False_, '距离': np.float32(937.63806), '时间': 601.0, '追击星燃料耗尽判断': True, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2480, 追击星奖励: 1287.42, 逃逸星奖励: -1201.43, 平均捕获率 (last20): 1.00, 终端距离: 98.33, 终止原因: {'捕获': np.True_, '距离': np.float32(98.326324), '时间': 370.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2500, 追击星奖励: 1334.61, 逃逸星奖励: -1261.45, 平均捕获率 (last20): 1.00, 终端距离: 99.43, 终止原因: {'捕获': np.True_, '距离': np.float32(99.431114), '时间': 363.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2520, 追击星奖励: 1376.90, 逃逸星奖励: -1279.57, 平均捕获率 (last20): 0.95, 终端距离: 97.77, 终止原因: {'捕获': np.True_, '距离': np.float32(97.774734), '时间': 317.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2540, 追击星奖励: -1018.75, 逃逸星奖励: 1023.26, 平均捕获率 (last20): 0.95, 终端距离: 1315.68, 终止原因: {'捕获': np.False_, '距离': np.float32(1315.6792), '时间': 581.0, '追击星燃料耗尽判断': True, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2560, 追击星奖励: 1745.14, 逃逸星奖励: -1588.84, 平均捕获率 (last20): 1.00, 终端距离: 99.20, 终止原因: {'捕获': np.True_, '距离': np.float32(99.19957), '时间': 168.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2580, 追击星奖励: 1330.06, 逃逸星奖励: -1234.32, 平均捕获率 (last20): 1.00, 终端距离: 97.73, 终止原因: {'捕获': np.True_, '距离': np.float32(97.729195), '时间': 323.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2600, 追击星奖励: 1727.17, 逃逸星奖励: -1596.32, 平均捕获率 (last20): 1.00, 终端距离: 96.26, 终止原因: {'捕获': np.True_, '距离': np.float32(96.25877), '时间': 194.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2620, 追击星奖励: -1111.60, 逃逸星奖励: 1116.14, 平均捕获率 (last20): 0.95, 终端距离: 1381.43, 终止原因: {'捕获': np.False_, '距离': np.float32(1381.4275), '时间': 606.0, '追击星燃料耗尽判断': True, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2640, 追击星奖励: 1449.49, 逃逸星奖励: -1355.88, 平均捕获率 (last20): 0.95, 终端距离: 98.54, 终止原因: {'捕获': np.True_, '距离': np.float32(98.54086), '时间': 299.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2660, 追击星奖励: 1481.43, 逃逸星奖励: -1371.44, 平均捕获率 (last20): 1.00, 终端距离: 98.46, 终止原因: {'捕获': np.True_, '距离': np.float32(98.45894), '时间': 269.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2680, 追击星奖励: 1581.09, 逃逸星奖励: -1462.24, 平均捕获率 (last20): 0.95, 终端距离: 97.91, 终止原因: {'捕获': np.True_, '距离': np.float32(97.91369), '时间': 270.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2700, 追击星奖励: 1083.87, 逃逸星奖励: -1006.12, 平均捕获率 (last20): 1.00, 终端距离: 99.92, 终止原因: {'捕获': np.True_, '距离': np.float32(99.92045), '时间': 370.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2720, 追击星奖励: 1133.19, 逃逸星奖励: -1048.87, 平均捕获率 (last20): 1.00, 终端距离: 97.42, 终止原因: {'捕获': np.True_, '距离': np.float32(97.42141), '时间': 362.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2740, 追击星奖励: 1463.01, 逃逸星奖励: -1364.61, 平均捕获率 (last20): 1.00, 终端距离: 98.19, 终止原因: {'捕获': np.True_, '距离': np.float32(98.19028), '时间': 313.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2760, 追击星奖励: 1354.91, 逃逸星奖励: -1273.65, 平均捕获率 (last20): 0.90, 终端距离: 99.74, 终止原因: {'捕获': np.True_, '距离': np.float32(99.740295), '时间': 388.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2780, 追击星奖励: 1194.56, 逃逸星奖励: -1124.04, 平均捕获率 (last20): 0.85, 终端距离: 99.92, 终止原因: {'捕获': np.True_, '距离': np.float32(99.915825), '时间': 367.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2800, 追击星奖励: 1407.78, 逃逸星奖励: -1319.57, 平均捕获率 (last20): 0.80, 终端距离: 98.99, 终止原因: {'捕获': np.True_, '距离': np.float32(98.98942), '时间': 322.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2820, 追击星奖励: 1379.90, 逃逸星奖励: -1290.04, 平均捕获率 (last20): 0.95, 终端距离: 98.20, 终止原因: {'捕获': np.True_, '距离': np.float32(98.198074), '时间': 350.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2840, 追击星奖励: -990.07, 逃逸星奖励: 997.18, 平均捕获率 (last20): 0.85, 终端距离: 1723.93, 终止原因: {'捕获': np.False_, '距离': np.float32(1723.9264), '时间': 593.0, '追击星燃料耗尽判断': True, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2860, 追击星奖励: 1401.64, 逃逸星奖励: -1312.40, 平均捕获率 (last20): 0.95, 终端距离: 98.59, 终止原因: {'捕获': np.True_, '距离': np.float32(98.58739), '时间': 328.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2880, 追击星奖励: 1126.20, 逃逸星奖励: -1063.00, 平均捕获率 (last20): 0.90, 终端距离: 99.36, 终止原因: {'捕获': np.True_, '距离': np.float32(99.36315), '时间': 469.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2900, 追击星奖励: 1279.86, 逃逸星奖励: -1193.02, 平均捕获率 (last20): 0.95, 终端距离: 98.64, 终止原因: {'捕获': np.True_, '距离': np.float32(98.64183), '时间': 316.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2920, 追击星奖励: 1172.91, 逃逸星奖励: -1087.30, 平均捕获率 (last20): 0.95, 终端距离: 97.56, 终止原因: {'捕获': np.True_, '距离': np.float32(97.55794), '时间': 377.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2940, 追击星奖励: 1349.74, 逃逸星奖励: -1242.83, 平均捕获率 (last20): 0.90, 终端距离: 97.05, 终止原因: {'捕获': np.True_, '距离': np.float32(97.052185), '时间': 310.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2960, 追击星奖励: 1369.91, 逃逸星奖励: -1268.94, 平均捕获率 (last20): 0.90, 终端距离: 98.31, 终止原因: {'捕获': np.True_, '距离': np.float32(98.30684), '时间': 306.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 2980, 追击星奖励: 1215.74, 逃逸星奖励: -1146.27, 平均捕获率 (last20): 0.90, 终端距离: 99.65, 终止原因: {'捕获': np.True_, '距离': np.float32(99.64918), '时间': 362.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3000, 追击星奖励: 1244.73, 逃逸星奖励: -1160.29, 平均捕获率 (last20): 1.00, 终端距离: 96.08, 终止原因: {'捕获': np.True_, '距离': np.float32(96.08355), '时间': 367.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3020, 追击星奖励: 1406.53, 逃逸星奖励: -1320.30, 平均捕获率 (last20): 1.00, 终端距离: 98.81, 终止原因: {'捕获': np.True_, '距离': np.float32(98.81155), '时间': 353.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3040, 追击星奖励: 1494.46, 逃逸星奖励: -1399.04, 平均捕获率 (last20): 0.95, 终端距离: 98.98, 终止原因: {'捕获': np.True_, '距离': np.float32(98.9842), '时间': 315.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3060, 追击星奖励: 1339.27, 逃逸星奖励: -1245.70, 平均捕获率 (last20): 1.00, 终端距离: 95.07, 终止原因: {'捕获': np.True_, '距离': np.float32(95.06556), '时间': 311.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3080, 追击星奖励: 1232.65, 逃逸星奖励: -1146.18, 平均捕获率 (last20): 1.00, 终端距离: 99.91, 终止原因: {'捕获': np.True_, '距离': np.float32(99.91345), '时间': 343.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3100, 追击星奖励: -913.72, 逃逸星奖励: 922.82, 平均捕获率 (last20): 0.95, 终端距离: 707.25, 终止原因: {'捕获': np.False_, '距离': np.float32(707.24976), '时间': 561.0, '追击星燃料耗尽判断': True, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3120, 追击星奖励: 1275.78, 逃逸星奖励: -1194.86, 平均捕获率 (last20): 1.00, 终端距离: 98.89, 终止原因: {'捕获': np.True_, '距离': np.float32(98.89248), '时间': 358.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3140, 追击星奖励: 1163.64, 逃逸星奖励: -1092.25, 平均捕获率 (last20): 1.00, 终端距离: 98.08, 终止原因: {'捕获': np.True_, '距离': np.float32(98.084564), '时间': 367.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3160, 追击星奖励: -991.57, 逃逸星奖励: 1006.28, 平均捕获率 (last20): 0.95, 终端距离: 1052.58, 终止原因: {'捕获': np.False_, '距离': np.float32(1052.5846), '时间': 620.0, '追击星燃料耗尽判断': True, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3180, 追击星奖励: 1496.53, 逃逸星奖励: -1400.30, 平均捕获率 (last20): 0.85, 终端距离: 98.72, 终止原因: {'捕获': np.True_, '距离': np.float32(98.7233), '时间': 305.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3200, 追击星奖励: 1175.36, 逃逸星奖励: -1098.30, 平均捕获率 (last20): 0.90, 终端距离: 98.63, 终止原因: {'捕获': np.True_, '距离': np.float32(98.63467), '时间': 385.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3220, 追击星奖励: 1539.39, 逃逸星奖励: -1441.83, 平均捕获率 (last20): 0.95, 终端距离: 98.23, 终止原因: {'捕获': np.True_, '距离': np.float32(98.22676), '时间': 305.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3240, 追击星奖励: 1516.58, 逃逸星奖励: -1421.54, 平均捕获率 (last20): 1.00, 终端距离: 97.93, 终止原因: {'捕获': np.True_, '距离': np.float32(97.93338), '时间': 309.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3260, 追击星奖励: 1504.65, 逃逸星奖励: -1405.12, 平均捕获率 (last20): 1.00, 终端距离: 98.14, 终止原因: {'捕获': np.True_, '距离': np.float32(98.136566), '时间': 293.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3280, 追击星奖励: 1361.69, 逃逸星奖励: -1287.31, 平均捕获率 (last20): 1.00, 终端距离: 99.41, 终止原因: {'捕获': np.True_, '距离': np.float32(99.4127), '时间': 378.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3300, 追击星奖励: 1575.62, 逃逸星奖励: -1456.66, 平均捕获率 (last20): 1.00, 终端距离: 96.98, 终止原因: {'捕获': np.True_, '距离': np.float32(96.982376), '时间': 246.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3320, 追击星奖励: 1057.80, 逃逸星奖励: -1019.59, 平均捕获率 (last20): 1.00, 终端距离: 98.98, 终止原因: {'捕获': np.True_, '距离': np.float32(98.981186), '时间': 560.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3340, 追击星奖励: 1511.24, 逃逸星奖励: -1410.30, 平均捕获率 (last20): 0.85, 终端距离: 97.16, 终止原因: {'捕获': np.True_, '距离': np.float32(97.15733), '时间': 296.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3360, 追击星奖励: 1329.27, 逃逸星奖励: -1260.89, 平均捕获率 (last20): 0.90, 终端距离: 98.36, 终止原因: {'捕获': np.True_, '距离': np.float32(98.360275), '时间': 401.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3380, 追击星奖励: 1714.94, 逃逸星奖励: -1575.93, 平均捕获率 (last20): 0.90, 终端距离: 99.33, 终止原因: {'捕获': np.True_, '距离': np.float32(99.333176), '时间': 195.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3400, 追击星奖励: 1322.79, 逃逸星奖励: -1241.91, 平均捕获率 (last20): 0.90, 终端距离: 98.43, 终止原因: {'捕获': np.True_, '距离': np.float32(98.43311), '时间': 345.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3420, 追击星奖励: 1381.94, 逃逸星奖励: -1290.03, 平均捕获率 (last20): 1.00, 终端距离: 98.95, 终止原因: {'捕获': np.True_, '距离': np.float32(98.94961), '时间': 301.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3440, 追击星奖励: 1193.90, 逃逸星奖励: -1130.53, 平均捕获率 (last20): 0.95, 终端距离: 99.34, 终止原因: {'捕获': np.True_, '距离': np.float32(99.33708), '时间': 378.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3460, 追击星奖励: 1673.49, 逃逸星奖励: -1553.65, 平均捕获率 (last20): 0.95, 终端距离: 99.55, 终止原因: {'捕获': np.True_, '距离': np.float32(99.554375), '时间': 239.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3480, 追击星奖励: 1555.12, 逃逸星奖励: -1447.36, 平均捕获率 (last20): 1.00, 终端距离: 96.97, 终止原因: {'捕获': np.True_, '距离': np.float32(96.97075), '时间': 259.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3500, 追击星奖励: 1323.18, 逃逸星奖励: -1242.97, 平均捕获率 (last20): 0.90, 终端距离: 95.97, 终止原因: {'捕获': np.True_, '距离': np.float32(95.96976), '时间': 337.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3520, 追击星奖励: 1383.10, 逃逸星奖励: -1286.76, 平均捕获率 (last20): 1.00, 终端距离: 97.83, 终止原因: {'捕获': np.True_, '距离': np.float32(97.830536), '时间': 297.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3540, 追击星奖励: 1243.65, 逃逸星奖励: -1165.17, 平均捕获率 (last20): 0.95, 终端距离: 99.27, 终止原因: {'捕获': np.True_, '距离': np.float32(99.26883), '时间': 364.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3560, 追击星奖励: 1229.73, 逃逸星奖励: -1158.80, 平均捕获率 (last20): 1.00, 终端距离: 98.43, 终止原因: {'捕获': np.True_, '距离': np.float32(98.43284), '时间': 373.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3580, 追击星奖励: 1567.89, 逃逸星奖励: -1460.07, 平均捕获率 (last20): 1.00, 终端距离: 98.42, 终止原因: {'捕获': np.True_, '距离': np.float32(98.42083), '时间': 264.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3600, 追击星奖励: 1228.07, 逃逸星奖励: -1143.61, 平均捕获率 (last20): 1.00, 终端距离: 98.24, 终止原因: {'捕获': np.True_, '距离': np.float32(98.243004), '时间': 335.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
Episode 3620, 追击星奖励: 1270.99, 逃逸星奖励: -1186.11, 平均捕获率 (last20): 1.00, 终端距离: 99.61, 终止原因: {'捕获': np.True_, '距离': np.float32(99.610504), '时间': 348.0, '追击星燃料耗尽判断': np.False_, '逃逸星燃料耗尽判断': np.False_, '超时判断': False}
